period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel
2003	Jennie med ie	1976		15.0	14.0	1.0	0.9333333333333333	0.06666666666666667
2003	Moonlight	1977		2.0	0.0	2.0	0.0	1.0
2003	vanilla	1973		4.0	4.0	0.0	1.0	0.0
2003	evita	1971		1.0	1.0	0.0	1.0	0.0
2003	MalinI	1979		38.0	6.0	32.0	0.15789473684210525	0.8421052631578947
2003	Maria2	1978		1.0	1.0	0.0	1.0	0.0
2003	Baronessan	1975		21.0	3.0	18.0	0.14285714285714285	0.8571428571428571
2003	hummelhonung	1973		10.0	1.0	9.0	0.1	0.9
2003	Jossebell	1969		36.0	36.0	0.0	1.0	0.0
2003	Snoffsan	1980		9.0	0.0	9.0	0.0	1.0
2003	Prillis	1971		6.0	6.0	0.0	1.0	0.0
2003	Lena	1980		5.0	1.0	4.0	0.2	0.8
2003	annica83	1985		3.0	0.0	3.0	0.0	1.0
2003	Maja Gräddnos	1979		2.0	2.0	0.0	1.0	0.0
2003	Eken	1985		2.0	0.0	2.0	0.0	1.0
2003	Morfen	1975		1.0	0.0	1.0	0.0	1.0
2003	Atjo	1977		2.0	1.0	1.0	0.5	0.5
2003	marremask	1980		9.0	6.0	3.0	0.6666666666666666	0.3333333333333333
2003	Jissa	1978		15.0	0.0	15.0	0.0	1.0
2003	Mamba	1985		9.0	0.0	9.0	0.0	1.0
2003	Annicka	1977		6.0	4.0	2.0	0.6666666666666666	0.3333333333333333
2003	Tilda	1981		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2003	GalnaMamman	1985		3.0	3.0	0.0	1.0	0.0
2003	5 barn Waldenryd	1976		17.0	11.0	6.0	0.6470588235294118	0.35294117647058826
2003	Pyris	1978		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2003	jebba	1975		1.0	1.0	0.0	1.0	0.0
2003	tuvali	1978		1.0	0.0	1.0	0.0	1.0
2003	CharlotteA	1979		1.0	1.0	0.0	1.0	0.0
2003	sommar 77	1978		1.0	0.0	1.0	0.0	1.0
2003	Norea	1973		2.0	0.0	2.0	0.0	1.0
2003	Linda3	1982		1.0	1.0	0.0	1.0	0.0
2003	tigger	1973		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2003	Akela	1978		5.0	5.0	0.0	1.0	0.0
2003	Nemi	1971		17.0	14.0	3.0	0.8235294117647058	0.17647058823529413
2003	pabe	1983		2.0	2.0	0.0	1.0	0.0
2003	Gwendolyn	1976		1.0	0.0	1.0	0.0	1.0
2003	fowler	1980		2.0	0.0	2.0	0.0	1.0
2003	Zizzla	1968		2.0	1.0	1.0	0.5	0.5
2003	Sunflower	1971		5.0	5.0	0.0	1.0	0.0
2003	Rebecca	1981		2.0	2.0	0.0	1.0	0.0
2003	Lilla Mina	1979		1.0	1.0	0.0	1.0	0.0
2003	Tavi	1978		1.0	1.0	0.0	1.0	0.0
2003	aggebagge	1978		2.0	0.0	2.0	0.0	1.0
2003	Pix	1966		1.0	1.0	0.0	1.0	0.0
2003	ladymarina	1978		10.0	6.0	4.0	0.6	0.4
2003	car	1975		1.0	1.0	0.0	1.0	0.0
2003	Michanna	1978		1.0	1.0	0.0	1.0	0.0
2003	s74	1975		1.0	1.0	0.0	1.0	0.0
2003	Snutten	1981		2.0	2.0	0.0	1.0	0.0
2003	Tipptopp	1972		5.0	5.0	0.0	1.0	0.0
2003	Persikan	1983		7.0	6.0	1.0	0.8571428571428571	0.14285714285714285
2003	Vilda	1981		2.0	0.0	2.0	0.0	1.0
2003	Lorelei	1978		3.0	0.0	3.0	0.0	1.0
2003	jesslin	1973		1.0	1.0	0.0	1.0	0.0
2003	fröken	1977		7.0	7.0	0.0	1.0	0.0
2003	Julianna	1974		1.0	1.0	0.0	1.0	0.0
2003	Noel	1964		5.0	3.0	2.0	0.6	0.4
2003	Längtan01	1979		5.0	4.0	1.0	0.8	0.2
2003	Trulsan	1973		2.0	2.0	0.0	1.0	0.0
2003	Mysen	1978		1.0	1.0	0.0	1.0	0.0
2003	Nallen	1980		1.0	1.0	0.0	1.0	0.0
2003	Lillstrumpa	1982		1.0	1.0	0.0	1.0	0.0
2003	Minimo	1975		1.0	0.0	1.0	0.0	1.0
2004	Maline	1973		3.0	3.0	0.0	1.0	0.0
2004	Jennie med ie	1976		34.0	34.0	0.0	1.0	0.0
2004	delifi2	1975		180.0	8.0	172.0	0.044444444444444446	0.9555555555555556
2004	MalinI	1979		42.0	4.0	38.0	0.09523809523809523	0.9047619047619048
2004	bambigirl	1982		16.0	4.0	12.0	0.25	0.75
2004	hannis	1979		7.0	4.0	3.0	0.5714285714285714	0.42857142857142855
2004	Tindrande	1983		22.0	3.0	19.0	0.13636363636363635	0.8636363636363636
2004	Morfen	1975		14.0	6.0	8.0	0.42857142857142855	0.5714285714285714
2004	Toffsan	1985		41.0	37.0	4.0	0.9024390243902439	0.0975609756097561
2004	student	1982		6.0	0.0	6.0	0.0	1.0
2004	Anna76	1977		6.0	5.0	1.0	0.8333333333333334	0.16666666666666666
2004	tokfia	1968		2.0	1.0	1.0	0.5	0.5
2004	morotsland	1981		38.0	26.0	12.0	0.6842105263157895	0.3157894736842105
2004	Vitsippa	1973		22.0	22.0	0.0	1.0	0.0
2004	Brodsmulan	1978		143.0	8.0	135.0	0.055944055944055944	0.9440559440559441
2004	kirsikka	1966		10.0	10.0	0.0	1.0	0.0
2004	Madicken och Lisabeth	1976		19.0	15.0	4.0	0.7894736842105263	0.21052631578947367
2004	giftgrodan	1980		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2004	Leonesse	1981		6.0	5.0	1.0	0.8333333333333334	0.16666666666666666
2004	Pyris	1978		42.0	29.0	13.0	0.6904761904761905	0.30952380952380953
2004	Pallas	1974		116.0	8.0	108.0	0.06896551724137931	0.9310344827586207
2004	nonno	1985		10.0	4.0	6.0	0.4	0.6
2004	Lenagbg	1972		3.0	3.0	0.0	1.0	0.0
2004	Toria	1980		5.0	5.0	0.0	1.0	0.0
2004	AnnaKlara	1971		24.0	6.0	18.0	0.25	0.75
2004	andypandy	1976		17.0	1.0	16.0	0.058823529411764705	0.9411764705882353
2004	tigger	1973		14.0	10.0	4.0	0.7142857142857143	0.2857142857142857
2004	musli	1972		22.0	20.0	2.0	0.9090909090909091	0.09090909090909091
2004	TigerLily	1974		21.0	12.0	9.0	0.5714285714285714	0.42857142857142855
2004	orlando	1979		14.0	14.0	0.0	1.0	0.0
2004	smultronpuss	1973		14.0	14.0	0.0	1.0	0.0
2004	Jojo77	1978		7.0	4.0	3.0	0.5714285714285714	0.42857142857142855
2004	Bergling	1976		1.0	1.0	0.0	1.0	0.0
2004	StefanH	1973		3.0	1.0	2.0	0.3333333333333333	0.6666666666666666
2004	tuvali	1978		13.0	1.0	12.0	0.07692307692307693	0.9230769230769231
2004	Samba	1986		18.0	1.0	17.0	0.05555555555555555	0.9444444444444444
2004	Saucy	1982		21.0	5.0	16.0	0.23809523809523808	0.7619047619047619
2004	Fialoppa	1966		1.0	1.0	0.0	1.0	0.0
2004	Catja3	1982		2.0	0.0	2.0	0.0	1.0
2004	Solfjädern	1963		9.0	9.0	0.0	1.0	0.0
2004	Vårblomma	1985		4.0	3.0	1.0	0.75	0.25
2004	Mistress	1977		11.0	0.0	11.0	0.0	1.0
2004	inkas	1977		1.0	1.0	0.0	1.0	0.0
2004	Piri	1967		10.0	10.0	0.0	1.0	0.0
2004	SandraS	1984		8.0	6.0	2.0	0.75	0.25
2004	Betty Boop	1974		2.0	2.0	0.0	1.0	0.0
2004	ronja3	1969		16.0	8.0	8.0	0.5	0.5
2004	mamma30	1986		19.0	17.0	2.0	0.8947368421052632	0.10526315789473684
2004	VIVO	1986		19.0	3.0	16.0	0.15789473684210525	0.8421052631578947
2004	Anova	1979		6.0	3.0	3.0	0.5	0.5
2004	Mamba	1985		77.0	1.0	76.0	0.012987012987012988	0.987012987012987
2004	Kamilla	1982		5.0	5.0	0.0	1.0	0.0
2004	millface	1978		6.0	4.0	2.0	0.6666666666666666	0.3333333333333333
2004	Snoffsan	1980		32.0	1.0	31.0	0.03125	0.96875
2004	Mymlann	1979		2.0	2.0	0.0	1.0	0.0
2004	AnnaBe	1986		3.0	2.0	1.0	0.6666666666666666	0.3333333333333333
2004	Jossebell	1969		43.0	42.0	1.0	0.9767441860465116	0.023255813953488372
2004	Vilda	1981		19.0	0.0	19.0	0.0	1.0
2004	CoolJen	1980		43.0	22.0	21.0	0.5116279069767442	0.4883720930232558
2004	gotjej	1971		11.0	0.0	11.0	0.0	1.0
2004	Mitti	1982		33.0	32.0	1.0	0.9696969696969697	0.030303030303030304
2004	msblaise	1977		49.0	21.0	28.0	0.42857142857142855	0.5714285714285714
2004	CharlotteA	1979		10.0	10.0	0.0	1.0	0.0
2004	myran78	1979		12.0	7.0	5.0	0.5833333333333334	0.4166666666666667
2004	anna83	1984		21.0	13.0	8.0	0.6190476190476191	0.38095238095238093
2004	mammatill5	1985		38.0	37.0	1.0	0.9736842105263158	0.02631578947368421
2004	Sashimi	1976		3.0	0.0	3.0	0.0	1.0
2004	Lorelei	1978		18.0	5.0	13.0	0.2777777777777778	0.7222222222222222
2004	Maja Gräddnos	1979		12.0	11.0	1.0	0.9166666666666666	0.08333333333333333
2004	hummelhonung	1973		3.0	0.0	3.0	0.0	1.0
2004	Trissy	1976		33.0	31.0	2.0	0.9393939393939394	0.06060606060606061
2004	majzzan	1981		17.0	17.0	0.0	1.0	0.0
2004	Anna81	1982		9.0	6.0	3.0	0.6666666666666666	0.3333333333333333
2004	Cammo	1969		2.0	1.0	1.0	0.5	0.5
2004	elliot	1984		3.0	3.0	0.0	1.0	0.0
2004	Kary	1982		2.0	1.0	1.0	0.5	0.5
2004	Strumpa	1984		1.0	0.0	1.0	0.0	1.0
2004	Sladdis	1974		6.0	6.0	0.0	1.0	0.0
2004	Kassiopeja	1978		5.0	5.0	0.0	1.0	0.0
2004	bubbelmaja	1978		15.0	15.0	0.0	1.0	0.0
2004	mamma83	1984		23.0	8.0	15.0	0.34782608695652173	0.6521739130434783
2004	idefix	1979		3.0	3.0	0.0	1.0	0.0
2004	Duttan	1984		4.0	4.0	0.0	1.0	0.0
2004	Väntarochlängtar	1971		21.0	19.0	2.0	0.9047619047619048	0.09523809523809523
2004	Jennaz	1980		20.0	20.0	0.0	1.0	0.0
2004	werner	1976		8.0	0.0	8.0	0.0	1.0
2004	Regnbågsbarn	1986		25.0	24.0	1.0	0.96	0.04
2004	Tvillingmamma80	1981		5.0	1.0	4.0	0.2	0.8
2004	Veran	1973		4.0	4.0	0.0	1.0	0.0
2004	LitensMamma	1979		7.0	1.0	6.0	0.14285714285714285	0.8571428571428571
2004	TessaLisa	1984		7.0	7.0	0.0	1.0	0.0
2004	Zizzla	1968		7.0	2.0	5.0	0.2857142857142857	0.7142857142857143
2004	Katja77	1977		11.0	10.0	1.0	0.9090909090909091	0.09090909090909091
2004	Hajda	1978		2.0	2.0	0.0	1.0	0.0
2004	Limani	1983		10.0	2.0	8.0	0.2	0.8
2004	Annemone	1985		1.0	1.0	0.0	1.0	0.0
2004	Konvaljen	1985		4.0	3.0	1.0	0.75	0.25
2004	Jennie84	1985		6.0	4.0	2.0	0.6666666666666666	0.3333333333333333
2004	SandraK	1986		2.0	1.0	1.0	0.5	0.5
2004	car	1975		2.0	2.0	0.0	1.0	0.0
2004	HeyMama	1985		3.0	0.0	3.0	0.0	1.0
2004	Cinnamon	1986		9.0	0.0	9.0	0.0	1.0
2004	Eva77	1978		2.0	2.0	0.0	1.0	0.0
2004	Russi	1975		4.0	4.0	0.0	1.0	0.0
2004	Pompelipossa	1968		38.0	37.0	1.0	0.9736842105263158	0.02631578947368421
2004	pabe	1983		31.0	26.0	5.0	0.8387096774193549	0.16129032258064516
2004	Barnsugen	1979		5.0	4.0	1.0	0.8	0.2
2004	Sunshine78	1979		10.0	2.0	8.0	0.2	0.8
2004	annacarin	1972		4.0	3.0	1.0	0.75	0.25
