period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2010	NadiaMi	35	Gen2	3065	1	3064	0.9996737357	0.0003262643
2010	Lavish	24	Gen3	939	25	914	0.9733759318	0.0266240682
2010	mamita64	45	Gen1	754	91	663	0.8793103448	0.1206896552
2010	astro	32	Gen2	578	7	571	0.9878892734	0.0121107266
2010	pluvdo	23	Gen3	510	11	499	0.9784313725	0.0215686275
2010	Manchester	40	Gen2	408	0	408	1	0
2010	Birgitta2	40	Gen2	367	166	201	0.5476839237	0.4523160763
2010	Killarnas morsa	38	Gen2	312	10	302	0.9679487179	0.0320512821
2010	Anova	31	Gen2	286	0	286	1	0
2010	Anatha	31	Gen2	283	1	282	0.9964664311	0.0035335689
2010	chivasregal	48	Gen1	273	239	34	0.1245421245	0.8754578755
2010	Miss Cee	29	Gen3	254	3	251	0.9881889764	0.0118110236
2010	mirre67	42	Gen1	224	3	221	0.9866071429	0.0133928571
2010	Niiskuneiti	22	Gen3	218	142	76	0.3486238532	0.6513761468
2010	Furie	40	Gen2	214	20	194	0.9065420561	0.0934579439
2010	Digestive	28	Gen3	199	0	199	1	0
2010	RiNan	26	Gen3	192	7	185	0.9635416667	0.0364583333
2010	Emeli	56	Gen1	187	2	185	0.9893048128	0.0106951872
2010	MammaG	40	Gen2	185	2	183	0.9891891892	0.0108108108
2010	JBC	24	Gen3	173	142	31	0.1791907514	0.8208092486
2010	jådåsåatt	26	Gen3	172	25	147	0.8546511628	0.1453488372
2010	Amy1983	26	Gen3	172	86	86	0.5	0.5
2010	allakantralla	34	Gen2	165	3	162	0.9818181818	0.0181818182
2010	TessaS	36	Gen2	160	48	112	0.7	0.3
2010	Sublime	40	Gen2	159	1	158	0.9937106918	0.0062893082
2010	Jennie med ie	34	Gen2	148	104	44	0.2972972973	0.7027027027
2010	FannyN	40	Gen2	147	17	130	0.8843537415	0.1156462585
2010	Anonyhm	40	Gen2	145	6	139	0.9586206897	0.0413793103
2010	snorkan	30	Gen3	142	11	131	0.9225352113	0.0774647887
2010	Emmi27	26	Gen3	139	77	62	0.4460431655	0.5539568345
2010	Skahlmann	44	Gen1	132	35	97	0.7348484848	0.2651515152
2010	anzita	50	Gen1	128	6	122	0.953125	0.046875
2010	Lena	30	Gen3	128	0	128	1	0
2010	Sockerbit 1	39	Gen2	127	13	114	0.8976377953	0.1023622047
2010	Calles matte	31	Gen2	124	8	116	0.935483871	0.064516129
2010	Astarte	30	Gen3	121	2	119	0.9834710744	0.0165289256
2010	Neko	40	Gen2	121	0	121	1	0
2010	Sofia L	25	Gen3	114	0	114	1	0
2010	riboflavin	25	Gen3	112	0	112	1	0
2010	CeeJay	37	Gen2	112	0	112	1	0
2010	solskina	39	Gen2	110	0	110	1	0
2010	Dalton	24	Gen3	108	66	42	0.3888888889	0.6111111111
2010	FredrikBBB	41	Gen1	103	0	103	1	0
2010	3way	20	Gen4	102	6	96	0.9411764706	0.0588235294
2010	ModestyB	28	Gen3	101	0	101	1	0
2010	Butterscotch	35	Gen2	100	9	91	0.91	0.09
2010	ebben	40	Gen2	100	93	7	0.07	0.93
2010	hemljuvahem	24	Gen3	98	1	97	0.9897959184	0.0102040816
2010	hewa	40	Gen2	97	0	97	1	0
2010	längtan8402	25	Gen3	97	15	82	0.8453608247	0.1546391753
2010	annvian	30	Gen3	96	3	93	0.96875	0.03125
2010	Verkligen	40	Gen2	95	82	13	0.1368421053	0.8631578947
2010	Bradbury	33	Gen2	93	1	92	0.9892473118	0.0107526882
2010	J1983	26	Gen3	93	11	82	0.8817204301	0.1182795699
2010	Mummy	40	Gen2	91	26	65	0.7142857143	0.2857142857
2010	Gojtan	34	Gen2	91	0	91	1	0
2010	lykantrophona	20	Gen4	89	0	89	1	0
2010	Jaramla	30	Gen3	87	18	69	0.7931034483	0.2068965517
2010	delifi2	35	Gen2	86	62	24	0.2790697674	0.7209302326
2010	JAG är BÄST	37	Gen2	86	36	50	0.5813953488	0.4186046512
2010	Towanda	40	Gen2	86	39	47	0.5465116279	0.4534883721
2010	Pyris	32	Gen2	86	0	86	1	0
2010	piiiinkcat	26	Gen3	85	2	83	0.9764705882	0.0235294118
2010	Argo	40	Gen2	84	20	64	0.7619047619	0.2380952381
2010	Doktorn	38	Gen2	83	0	83	1	0
2010	kossilalli	27	Gen3	82	7	75	0.9146341463	0.0853658537
2010	Maskot	39	Gen2	81	0	81	1	0
2010	Teza73	36	Gen2	80	42	38	0.475	0.525
2010	Mavios	39	Gen2	79	0	79	1	0
2010	Singel Man	41	Gen1	79	72	7	0.0886075949	0.9113924051
2010	Colisa	29	Gen3	78	0	78	1	0
2010	Ghostrider	20	Gen4	78	3	75	0.9615384615	0.0384615385
2010	Tittij	32	Gen2	76	62	14	0.1842105263	0.8157894737
2010	Seven Costanza	26	Gen3	76	3	73	0.9605263158	0.0394736842
2010	Lilla Jag	26	Gen3	75	14	61	0.8133333333	0.1866666667
2010	LuMa	31	Gen2	75	56	19	0.2533333333	0.7466666667
2010	Dorian Ertymexx	37	Gen2	74	0	74	1	0
2010	LokesMamma84	25	Gen3	74	12	62	0.8378378378	0.1621621622
2010	CoolJen	30	Gen3	74	35	39	0.527027027	0.472972973
2010	Jose	22	Gen3	73	1	72	0.9863013699	0.0136986301
2010	Konvaljen	25	Gen3	71	0	71	1	0
2010	Lumen	40	Gen2	70	1	69	0.9857142857	0.0142857143
2010	MrBlueSky	40	Gen2	70	12	58	0.8285714286	0.1714285714
2010	fläck	26	Gen3	69	31	38	0.5507246377	0.4492753623
2010	Hoppfull84	25	Gen3	68	17	51	0.75	0.25
2010	TheCoopers	34	Gen2	67	0	67	1	0
2010	trettioplus	40	Gen2	67	0	67	1	0
2010	Tizzan	26	Gen3	65	56	9	0.1384615385	0.8615384615
2010	MajaMaria79	30	Gen3	65	1	64	0.9846153846	0.0153846154
2010	Gustie	37	Gen2	64	6	58	0.90625	0.09375
2010	hurskadetgå	32	Gen2	64	8	56	0.875	0.125
2010	Lilla JJ	32	Gen2	63	7	56	0.8888888889	0.1111111111
2010	mikroE	27	Gen3	63	0	63	1	0
2010	Habbi	19	Gen4	63	0	63	1	0
2010	Lättare	40	Gen2	62	53	9	0.1451612903	0.8548387097
2010	Zinara	30	Gen3	62	2	60	0.9677419355	0.0322580645
2010	Krake	49	Gen1	61	11	50	0.8196721311	0.1803278689
2010	mandelblomma	20	Gen4	61	1	60	0.9836065574	0.0163934426
2010	Hallonmumsan	23	Gen3	61	7	54	0.8852459016	0.1147540984
2010	Emmel	37	Gen2	60	0	60	1	0
2010	fenja	37	Gen2	60	0	60	1	0
2010	jennifer88	21	Gen3	59	1	58	0.9830508475	0.0169491525
2010	Denise87	22	Gen3	58	13	45	0.775862069	0.224137931
2010	Fotavtryck	40	Gen2	58	27	31	0.5344827586	0.4655172414
2010	metin	40	Gen2	58	10	48	0.8275862069	0.1724137931
2010	Pallas	36	Gen2	57	5	52	0.9122807018	0.0877192982
2010	Kaosmamma	28	Gen3	57	16	41	0.7192982456	0.2807017544
2010	YayasMami	21	Gen3	56	0	56	1	0
