period	username	age	agebin	total	v1abs	v2abs	v1rel	v2rel
2010	CuteElliz	22	Gen3	5.0	5.0	0.0	1.0	0.0
2010	abinito	32	Gen2	3.0	3.0	0.0	1.0	0.0
2010	sara1981	28	Gen3	9.0	0.0	9.0	0.0	1.0
2010	Konvaljen	25	Gen3	29.0	29.0	0.0	1.0	0.0
2010	Niiskuneiti	22	Gen3	29.0	29.0	0.0	1.0	0.0
2010	Sublime	40	Gen2	19.0	19.0	0.0	1.0	0.0
2010	allakantralla	34	Gen2	23.0	23.0	0.0	1.0	0.0
2010	Lilla JJ	32	Gen2	13.0	13.0	0.0	1.0	0.0
2010	EmmAhh	23	Gen3	1.0	1.0	0.0	1.0	0.0
2010	hewa	40	Gen2	13.0	13.0	0.0	1.0	0.0
2010	Lavish	24	Gen3	120.0	118.0	2.0	0.9833333333333333	0.016666666666666666
2010	Hallonmumsan	23	Gen3	10.0	10.0	0.0	1.0	0.0
2010	Dalton	24	Gen3	20.0	20.0	0.0	1.0	0.0
2010	Calles matte	31	Gen2	28.0	28.0	0.0	1.0	0.0
2010	FannyN	40	Gen2	48.0	48.0	0.0	1.0	0.0
2010	Pochahontas	36	Gen2	5.0	5.0	0.0	1.0	0.0
2010	janniahlholm	19	Gen4	5.0	5.0	0.0	1.0	0.0
2010	fjonkan	21	Gen3	18.0	18.0	0.0	1.0	0.0
2010	Birgitta2	40	Gen2	63.0	63.0	0.0	1.0	0.0
2010	Petrellie	36	Gen2	11.0	11.0	0.0	1.0	0.0
2010	NadiaMi	35	Gen2	274.0	274.0	0.0	1.0	0.0
2010	alwilda	30	Gen3	3.0	3.0	0.0	1.0	0.0
2010	Astarte	30	Gen3	26.0	26.0	0.0	1.0	0.0
2010	Malena C	41	Gen1	15.0	15.0	0.0	1.0	0.0
2010	YayasMami	21	Gen3	16.0	16.0	0.0	1.0	0.0
2010	MammaBecca	28	Gen3	5.0	5.0	0.0	1.0	0.0
2010	Fotavtryck	40	Gen2	7.0	7.0	0.0	1.0	0.0
2010	Anonyhm	40	Gen2	30.0	30.0	0.0	1.0	0.0
2010	Insatt	28	Gen3	14.0	14.0	0.0	1.0	0.0
2010	yodi	30	Gen3	5.0	4.0	1.0	0.8	0.2
2010	FallenMadonnaWithTheBigBoobies	35	Gen2	10.0	10.0	0.0	1.0	0.0
2010	Fridapida	28	Gen3	1.0	1.0	0.0	1.0	0.0
2010	Jennie med ie	34	Gen2	45.0	45.0	0.0	1.0	0.0
2010	Doktorn	38	Gen2	35.0	35.0	0.0	1.0	0.0
2010	Jojile	24	Gen3	7.0	7.0	0.0	1.0	0.0
2010	mirre67	42	Gen1	38.0	38.0	0.0	1.0	0.0
2010	SuzR	28	Gen3	2.0	2.0	0.0	1.0	0.0
2010	Jess87	22	Gen3	1.0	1.0	0.0	1.0	0.0
2010	Gloria	40	Gen2	5.0	5.0	0.0	1.0	0.0
2010	Manchester	40	Gen2	14.0	14.0	0.0	1.0	0.0
2010	Jojo 85	24	Gen3	6.0	5.0	1.0	0.8333333333333334	0.16666666666666666
2010	helenen	38	Gen2	2.0	2.0	0.0	1.0	0.0
2010	Victoria86	23	Gen3	4.0	4.0	0.0	1.0	0.0
2010	Aakashan	40	Gen2	1.0	1.0	0.0	1.0	0.0
2010	LillaStenen	41	Gen1	3.0	0.0	3.0	0.0	1.0
2010	guldplutt	39	Gen2	8.0	8.0	0.0	1.0	0.0
2010	Ruggugglan	22	Gen3	20.0	20.0	0.0	1.0	0.0
2010	qwertyui	40	Gen2	1.0	1.0	0.0	1.0	0.0
2010	Sessan100	29	Gen3	1.0	1.0	0.0	1.0	0.0
2010	MissLillan	49	Gen1	1.0	0.0	1.0	0.0	1.0
2010	Nennie	40	Gen2	1.0	1.0	0.0	1.0	0.0
2010	Myzan	34	Gen2	8.0	8.0	0.0	1.0	0.0
2010	Medveten	33	Gen2	2.0	2.0	0.0	1.0	0.0
2010	jådåsåatt	26	Gen3	58.0	58.0	0.0	1.0	0.0
2010	pluvdo	23	Gen3	110.0	110.0	0.0	1.0	0.0
2010	hemljuvahem	24	Gen3	16.0	16.0	0.0	1.0	0.0
